Name,Value,Target,Condition,Dimension,Description,Comments,
GPPLV__02.16,691.8861638806014,,,(degC),,
GPPLV__02.17,677.9072239146631,,,(degC),,
GPPLV__02.18,677.8553715136394,,,(degC),,
GPPLV__02.19,691.7451048418221,,,(degC),,
GPPLV__02.20,678.1018454509239,,,(degC),,
GPPLV__02.21,678.1553107464948,,,(degC),,
