Name,Value,Target,Condition,Dimension,Description,Comments,
GPPLV__02.10,680.4796990511477,,,(degC),,
GPPLV__02.11,669.4241926711545,,,(degC),,
GPPLV__02.12,669.3696248044167,,,(degC),,
GPPLV__02.13,680.3404108532308,,,(degC),,
GPPLV__02.14,669.415288147923,,,(degC),,
GPPLV__02.15,669.4678745759818,,,(degC),,
