Name,Value,Target,Condition,Dimension,Description,Comments,
GPPLV__02.16,691.9,,,(degC),,
GPPLV__02.17,677.9,,,(degC),,
GPPLV__02.18,677.9,,,(degC),,
GPPLV__02.19,691.7,,,(degC),,
GPPLV__02.20,678.1,,,(degC),,
GPPLV__02.21,678.2,,,(degC),,
